,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
0,"Tue, Oct 19, 2021",7:30p,Brooklyn Nets,104.0,Milwaukee Bucks,127.0,Box Score,,"17,341",
1,"Tue, Oct 19, 2021",10:00p,Golden State Warriors,121.0,Los Angeles Lakers,114.0,Box Score,,"18,997",
2,"Wed, Oct 20, 2021",7:00p,Indiana Pacers,122.0,Charlotte Hornets,123.0,Box Score,,"15,521",
3,"Wed, Oct 20, 2021",7:00p,Chicago Bulls,94.0,Detroit Pistons,88.0,Box Score,,"20,088",
4,"Wed, Oct 20, 2021",7:30p,Boston Celtics,134.0,New York Knicks,138.0,Box Score,2OT,"19,812",
5,"Wed, Oct 20, 2021",7:30p,Washington Wizards,98.0,Toronto Raptors,83.0,Box Score,,"19,800",
6,"Wed, Oct 20, 2021",8:00p,Cleveland Cavaliers,121.0,Memphis Grizzlies,132.0,Box Score,,"15,975",
7,"Wed, Oct 20, 2021",8:00p,Houston Rockets,106.0,Minnesota Timberwolves,124.0,Box Score,,"16,079",
8,"Wed, Oct 20, 2021",8:00p,Philadelphia 76ers,117.0,New Orleans Pelicans,97.0,Box Score,,"12,845",
9,"Wed, Oct 20, 2021",8:30p,Orlando Magic,97.0,San Antonio Spurs,123.0,Box Score,,"16,697",
10,"Wed, Oct 20, 2021",9:00p,Oklahoma City Thunder,86.0,Utah Jazz,107.0,Box Score,,"18,306",
11,"Wed, Oct 20, 2021",10:00p,Sacramento Kings,124.0,Portland Trail Blazers,121.0,Box Score,,"17,467",
12,"Wed, Oct 20, 2021",10:00p,Denver Nuggets,110.0,Phoenix Suns,98.0,Box Score,,"16,074",
13,"Thu, Oct 21, 2021",7:30p,Dallas Mavericks,87.0,Atlanta Hawks,113.0,Box Score,,"17,162",
14,"Thu, Oct 21, 2021",8:00p,Milwaukee Bucks,95.0,Miami Heat,137.0,Box Score,,"19,600",
15,"Thu, Oct 21, 2021",10:00p,Los Angeles Clippers,113.0,Golden State Warriors,115.0,Box Score,,"18,064",
16,"Fri, Oct 22, 2021",7:00p,New York Knicks,121.0,Orlando Magic,96.0,Box Score,,"18,846",
17,"Fri, Oct 22, 2021",7:00p,Indiana Pacers,134.0,Washington Wizards,135.0,Box Score,OT,"15,407",
18,"Fri, Oct 22, 2021",7:00p,Charlotte Hornets,123.0,Cleveland Cavaliers,112.0,Box Score,,"17,116",
19,"Fri, Oct 22, 2021",7:30p,Toronto Raptors,115.0,Boston Celtics,83.0,Box Score,,"19,156",
20,"Fri, Oct 22, 2021",7:30p,Brooklyn Nets,114.0,Philadelphia 76ers,109.0,Box Score,,"20,367",
21,"Fri, Oct 22, 2021",8:00p,Oklahoma City Thunder,91.0,Houston Rockets,124.0,Box Score,,"15,674",
22,"Fri, Oct 22, 2021",8:00p,New Orleans Pelicans,112.0,Chicago Bulls,128.0,Box Score,,"20,995",
23,"Fri, Oct 22, 2021",9:00p,San Antonio Spurs,96.0,Denver Nuggets,102.0,Box Score,,"19,520",
24,"Fri, Oct 22, 2021",10:00p,Phoenix Suns,115.0,Los Angeles Lakers,105.0,Box Score,,"18,997",
25,"Fri, Oct 22, 2021",10:00p,Utah Jazz,110.0,Sacramento Kings,101.0,Box Score,,"17,583",
26,"Sat, Oct 23, 2021",6:00p,Atlanta Hawks,95.0,Cleveland Cavaliers,101.0,Box Score,,"16,846",
27,"Sat, Oct 23, 2021",7:00p,Miami Heat,91.0,Indiana Pacers,102.0,Box Score,OT,"17,147",
28,"Sat, Oct 23, 2021",7:30p,Dallas Mavericks,103.0,Toronto Raptors,95.0,Box Score,,"19,800",
29,"Sat, Oct 23, 2021",8:00p,Detroit Pistons,82.0,Chicago Bulls,97.0,Box Score,,"18,888",
30,"Sat, Oct 23, 2021",8:00p,New Orleans Pelicans,89.0,Minnesota Timberwolves,96.0,Box Score,,"15,343",
31,"Sat, Oct 23, 2021",8:30p,Milwaukee Bucks,121.0,San Antonio Spurs,111.0,Box Score,,"14,353",
32,"Sat, Oct 23, 2021",10:00p,Phoenix Suns,105.0,Portland Trail Blazers,134.0,Box Score,,"18,558",
33,"Sat, Oct 23, 2021",10:30p,Memphis Grizzlies,120.0,Los Angeles Clippers,114.0,Box Score,,"16,748",
34,"Sun, Oct 24, 2021",4:00p,Charlotte Hornets,111.0,Brooklyn Nets,95.0,Box Score,,"17,732",
35,"Sun, Oct 24, 2021",7:00p,Boston Celtics,107.0,Houston Rockets,97.0,Box Score,,"16,069",
36,"Sun, Oct 24, 2021",7:00p,Orlando Magic,110.0,New York Knicks,104.0,Box Score,,"16,273",
37,"Sun, Oct 24, 2021",7:00p,Philadelphia 76ers,115.0,Oklahoma City Thunder,103.0,Box Score,,"14,256",
38,"Sun, Oct 24, 2021",9:00p,Golden State Warriors,119.0,Sacramento Kings,107.0,Box Score,,"13,876",
39,"Sun, Oct 24, 2021",9:30p,Memphis Grizzlies,118.0,Los Angeles Lakers,121.0,Box Score,,"18,997",
40,"Mon, Oct 25, 2021",7:00p,Boston Celtics,140.0,Charlotte Hornets,129.0,Box Score,OT,"17,238",
41,"Mon, Oct 25, 2021",7:00p,Milwaukee Bucks,119.0,Indiana Pacers,109.0,Box Score,,"10,339",
42,"Mon, Oct 25, 2021",7:30p,Chicago Bulls,111.0,Toronto Raptors,108.0,Box Score,,"19,800",
43,"Mon, Oct 25, 2021",7:30p,Orlando Magic,90.0,Miami Heat,107.0,Box Score,,"19,600",
44,"Mon, Oct 25, 2021",7:30p,Washington Wizards,90.0,Brooklyn Nets,104.0,Box Score,,"14,487",
45,"Mon, Oct 25, 2021",7:30p,Detroit Pistons,104.0,Atlanta Hawks,122.0,Box Score,,"14,209",
46,"Mon, Oct 25, 2021",8:00p,New Orleans Pelicans,107.0,Minnesota Timberwolves,98.0,Box Score,,"14,435",
47,"Mon, Oct 25, 2021",9:00p,Cleveland Cavaliers,99.0,Denver Nuggets,87.0,Box Score,,"14,221",
48,"Mon, Oct 25, 2021",10:30p,Portland Trail Blazers,86.0,Los Angeles Clippers,116.0,Box Score,,"15,672",
49,"Tue, Oct 26, 2021",7:30p,Philadelphia 76ers,99.0,New York Knicks,112.0,Box Score,,"15,218",
50,"Tue, Oct 26, 2021",8:00p,Golden State Warriors,106.0,Oklahoma City Thunder,98.0,Box Score,,0,
51,"Tue, Oct 26, 2021",8:30p,Los Angeles Lakers,125.0,San Antonio Spurs,121.0,Box Score,OT,"18,354",
52,"Tue, Oct 26, 2021",8:30p,Houston Rockets,106.0,Dallas Mavericks,116.0,Box Score,,"19,337",
53,"Tue, Oct 26, 2021",10:00p,Denver Nuggets,110.0,Utah Jazz,122.0,Box Score,,"18,306",
54,"Wed, Oct 27, 2021",7:00p,Charlotte Hornets,120.0,Orlando Magic,111.0,Box Score,,"14,082",
55,"Wed, Oct 27, 2021",7:30p,Washington Wizards,116.0,Boston Celtics,107.0,Box Score,,,
56,"Wed, Oct 27, 2021",7:30p,Miami Heat,106.0,Brooklyn Nets,93.0,Box Score,,"17,732",
57,"Wed, Oct 27, 2021",7:30p,Indiana Pacers,100.0,Toronto Raptors,118.0,Box Score,,"19,800",
58,"Wed, Oct 27, 2021",7:30p,Atlanta Hawks,102.0,New Orleans Pelicans,99.0,Box Score,,"15,541",
59,"Wed, Oct 27, 2021",8:00p,Minnesota Timberwolves,113.0,Milwaukee Bucks,108.0,Box Score,,"17,341",
60,"Wed, Oct 27, 2021",8:00p,Los Angeles Lakers,115.0,Oklahoma City Thunder,123.0,Box Score,,"15,783",
61,"Wed, Oct 27, 2021",10:00p,Sacramento Kings,110.0,Phoenix Suns,107.0,Box Score,,"14,678",
62,"Wed, Oct 27, 2021",10:00p,Memphis Grizzlies,96.0,Portland Trail Blazers,116.0,Box Score,,"16,241",
63,"Wed, Oct 27, 2021",10:30p,Cleveland Cavaliers,92.0,Los Angeles Clippers,79.0,Box Score,,"13,276",
64,"Thu, Oct 28, 2021",7:00p,Atlanta Hawks,111.0,Washington Wizards,122.0,Box Score,,"13,653",
65,"Thu, Oct 28, 2021",7:00p,Detroit Pistons,102.0,Philadelphia 76ers,110.0,Box Score,,"20,017",
66,"Thu, Oct 28, 2021",8:00p,Utah Jazz,122.0,Houston Rockets,91.0,Box Score,,"15,858",
67,"Thu, Oct 28, 2021",8:00p,New York Knicks,104.0,Chicago Bulls,103.0,Box Score,,"20,972",
68,"Thu, Oct 28, 2021",8:30p,San Antonio Spurs,99.0,Dallas Mavericks,104.0,Box Score,,"19,228",
69,"Thu, Oct 28, 2021",10:00p,Memphis Grizzlies,104.0,Golden State Warriors,101.0,Box Score,OT,"18,064",
70,"Fri, Oct 29, 2021",7:00p,Orlando Magic,109.0,Toronto Raptors,110.0,Box Score,,"19,800",
71,"Fri, Oct 29, 2021",7:30p,Charlotte Hornets,99.0,Miami Heat,114.0,Box Score,,"19,600",
72,"Fri, Oct 29, 2021",7:30p,Indiana Pacers,98.0,Brooklyn Nets,105.0,Box Score,,"16,139",
73,"Fri, Oct 29, 2021",8:00p,Sacramento Kings,113.0,New Orleans Pelicans,109.0,Box Score,,"17,507",
74,"Fri, Oct 29, 2021",10:00p,Dallas Mavericks,75.0,Denver Nuggets,106.0,Box Score,,"18,315",
75,"Fri, Oct 29, 2021",10:00p,Los Angeles Clippers,92.0,Portland Trail Blazers,111.0,Box Score,,"16,510",
76,"Fri, Oct 29, 2021",10:30p,Cleveland Cavaliers,101.0,Los Angeles Lakers,113.0,Box Score,,"18,997",
77,"Sat, Oct 30, 2021",5:00p,Boston Celtics,112.0,Washington Wizards,115.0,Box Score,2OT,"15,813",
78,"Sat, Oct 30, 2021",7:00p,Orlando Magic,103.0,Detroit Pistons,110.0,Box Score,,"11,423",
79,"Sat, Oct 30, 2021",7:00p,New York Knicks,123.0,New Orleans Pelicans,117.0,Box Score,,"16,508",
80,"Sat, Oct 30, 2021",7:30p,Toronto Raptors,97.0,Indiana Pacers,94.0,Box Score,,"10,578",
81,"Sat, Oct 30, 2021",7:30p,Atlanta Hawks,94.0,Philadelphia 76ers,122.0,Box Score,,"20,031",
82,"Sat, Oct 30, 2021",8:00p,Utah Jazz,99.0,Chicago Bulls,107.0,Box Score,,"20,668",
83,"Sat, Oct 30, 2021",8:00p,Miami Heat,129.0,Memphis Grizzlies,103.0,Box Score,,"15,989",
84,"Sat, Oct 30, 2021",8:00p,San Antonio Spurs,102.0,Milwaukee Bucks,93.0,Box Score,,"17,341",
85,"Sat, Oct 30, 2021",8:30p,Oklahoma City Thunder,82.0,Golden State Warriors,103.0,Box Score,,"18,064",
86,"Sat, Oct 30, 2021",9:00p,Denver Nuggets,93.0,Minnesota Timberwolves,91.0,Box Score,,"17,136",
87,"Sat, Oct 30, 2021",10:00p,Cleveland Cavaliers,92.0,Phoenix Suns,101.0,Box Score,,"14,516",
88,"Sun, Oct 31, 2021",3:30p,Sacramento Kings,99.0,Dallas Mavericks,105.0,Box Score,,"19,231",
89,"Sun, Oct 31, 2021",7:00p,Portland Trail Blazers,113.0,Charlotte Hornets,125.0,Box Score,,"14,960",
90,"Sun, Oct 31, 2021",7:00p,Utah Jazz,107.0,Milwaukee Bucks,95.0,Box Score,,"17,341",
91,"Sun, Oct 31, 2021",7:30p,Detroit Pistons,91.0,Brooklyn Nets,117.0,Box Score,,"13,507",
92,"Sun, Oct 31, 2021",10:30p,Houston Rockets,85.0,Los Angeles Lakers,95.0,Box Score,,"16,448",
93,"Mon, Nov 1, 2021",7:00p,Cleveland Cavaliers,113.0,Charlotte Hornets,110.0,Box Score,,"13,889",
94,"Mon, Nov 1, 2021",7:00p,San Antonio Spurs,118.0,Indiana Pacers,131.0,Box Score,,"10,227",
95,"Mon, Nov 1, 2021",7:00p,Portland Trail Blazers,103.0,Philadelphia 76ers,113.0,Box Score,,"20,115",
96,"Mon, Nov 1, 2021",7:30p,Washington Wizards,111.0,Atlanta Hawks,118.0,Box Score,,"14,632",
97,"Mon, Nov 1, 2021",7:30p,Chicago Bulls,128.0,Boston Celtics,114.0,Box Score,,"19,156",
98,"Mon, Nov 1, 2021",7:30p,Toronto Raptors,113.0,New York Knicks,104.0,Box Score,,"16,528",
99,"Mon, Nov 1, 2021",8:00p,Denver Nuggets,97.0,Memphis Grizzlies,106.0,Box Score,,"12,683",
100,"Mon, Nov 1, 2021",8:00p,Orlando Magic,115.0,Minnesota Timberwolves,97.0,Box Score,,"14,744",
101,"Mon, Nov 1, 2021",10:30p,Oklahoma City Thunder,94.0,Los Angeles Clippers,99.0,Box Score,,"13,722",
102,"Tue, Nov 2, 2021",7:00p,Milwaukee Bucks,117.0,Detroit Pistons,89.0,Box Score,,"9,254",
103,"Tue, Nov 2, 2021",7:30p,Miami Heat,125.0,Dallas Mavericks,110.0,Box Score,,"19,255",
104,"Tue, Nov 2, 2021",9:00p,Sacramento Kings,113.0,Utah Jazz,119.0,Box Score,,"18,306",
105,"Tue, Nov 2, 2021",10:00p,New Orleans Pelicans,100.0,Phoenix Suns,112.0,Box Score,,"14,323",
106,"Tue, Nov 2, 2021",10:30p,Houston Rockets,117.0,Los Angeles Lakers,119.0,Box Score,,"18,997",
107,"Wed, Nov 3, 2021",7:00p,Portland Trail Blazers,104.0,Cleveland Cavaliers,107.0,Box Score,,"16,231",
108,"Wed, Nov 3, 2021",7:00p,New York Knicks,98.0,Indiana Pacers,111.0,Box Score,,"11,607",
109,"Wed, Nov 3, 2021",7:00p,Boston Celtics,92.0,Orlando Magic,79.0,Box Score,,"12,735",
110,"Wed, Nov 3, 2021",7:00p,Chicago Bulls,98.0,Philadelphia 76ers,103.0,Box Score,,"20,438",
111,"Wed, Nov 3, 2021",7:00p,Toronto Raptors,109.0,Washington Wizards,100.0,Box Score,,"13,538",
112,"Wed, Nov 3, 2021",7:30p,Atlanta Hawks,108.0,Brooklyn Nets,117.0,Box Score,,"17,323",
113,"Wed, Nov 3, 2021",8:00p,Denver Nuggets,106.0,Memphis Grizzlies,108.0,Box Score,,"12,977",
114,"Wed, Nov 3, 2021",8:00p,Los Angeles Clippers,126.0,Minnesota Timberwolves,115.0,Box Score,,"15,386",
115,"Wed, Nov 3, 2021",8:30p,Dallas Mavericks,109.0,San Antonio Spurs,108.0,Box Score,,"16,356",
116,"Wed, Nov 3, 2021",10:00p,Charlotte Hornets,92.0,Golden State Warriors,114.0,Box Score,,"18,064",
117,"Wed, Nov 3, 2021",10:00p,New Orleans Pelicans,99.0,Sacramento Kings,112.0,Box Score,,0,
118,"Thu, Nov 4, 2021",7:00p,Philadelphia 76ers,109.0,Detroit Pistons,98.0,Box Score,,"8,702",
119,"Thu, Nov 4, 2021",7:30p,Utah Jazz,116.0,Atlanta Hawks,98.0,Box Score,,"16,590",
120,"Thu, Nov 4, 2021",7:30p,Boston Celtics,95.0,Miami Heat,78.0,Box Score,,"19,600",
121,"Thu, Nov 4, 2021",10:00p,Houston Rockets,111.0,Phoenix Suns,123.0,Box Score,,"15,058",
122,"Thu, Nov 4, 2021",10:30p,Oklahoma City Thunder,107.0,Los Angeles Lakers,104.0,Box Score,,"18,997",
123,"Fri, Nov 5, 2021",7:00p,Brooklyn Nets,96.0,Detroit Pistons,90.0,Box Score,,"14,235",
124,"Fri, Nov 5, 2021",7:00p,San Antonio Spurs,102.0,Orlando Magic,89.0,Box Score,,"14,101",
125,"Fri, Nov 5, 2021",7:00p,Memphis Grizzlies,87.0,Washington Wizards,115.0,Box Score,,"16,302",
126,"Fri, Nov 5, 2021",7:30p,New York Knicks,113.0,Milwaukee Bucks,98.0,Box Score,,"17,341",
127,"Fri, Nov 5, 2021",7:30p,Cleveland Cavaliers,102.0,Toronto Raptors,101.0,Box Score,,"19,800",
128,"Fri, Nov 5, 2021",8:00p,Los Angeles Clippers,104.0,Minnesota Timberwolves,84.0,Box Score,,"17,136",
129,"Fri, Nov 5, 2021",10:00p,New Orleans Pelicans,85.0,Golden State Warriors,126.0,Box Score,,"18,064",
130,"Fri, Nov 5, 2021",10:00p,Indiana Pacers,106.0,Portland Trail Blazers,110.0,Box Score,,"16,841",
131,"Fri, Nov 5, 2021",10:00p,Charlotte Hornets,110.0,Sacramento Kings,140.0,Box Score,,"14,905",
132,"Sat, Nov 6, 2021",5:00p,Houston Rockets,94.0,Denver Nuggets,95.0,Box Score,,"16,046",
133,"Sat, Nov 6, 2021",7:30p,Utah Jazz,115.0,Miami Heat,118.0,Box Score,,"19,600",
134,"Sat, Nov 6, 2021",8:00p,Philadelphia 76ers,114.0,Chicago Bulls,105.0,Box Score,,"20,936",
135,"Sat, Nov 6, 2021",8:30p,Boston Celtics,104.0,Dallas Mavericks,107.0,Box Score,,"20,052",
136,"Sat, Nov 6, 2021",10:00p,Atlanta Hawks,117.0,Phoenix Suns,121.0,Box Score,,"15,412",
137,"Sat, Nov 6, 2021",10:30p,Los Angeles Lakers,90.0,Portland Trail Blazers,105.0,Box Score,,"19,393",
138,"Sun, Nov 7, 2021",3:30p,Brooklyn Nets,116.0,Toronto Raptors,103.0,Box Score,,"19,800",
139,"Sun, Nov 7, 2021",6:00p,Cleveland Cavaliers,126.0,New York Knicks,109.0,Box Score,,"19,040",
140,"Sun, Nov 7, 2021",6:00p,Utah Jazz,100.0,Orlando Magic,107.0,Box Score,,"13,386",
141,"Sun, Nov 7, 2021",6:00p,Indiana Pacers,94.0,Sacramento Kings,91.0,Box Score,,"12,993",
142,"Sun, Nov 7, 2021",6:00p,Milwaukee Bucks,94.0,Washington Wizards,101.0,Box Score,,"15,570",
143,"Sun, Nov 7, 2021",7:00p,San Antonio Spurs,94.0,Oklahoma City Thunder,99.0,Box Score,,"12,972",
144,"Sun, Nov 7, 2021",8:30p,Houston Rockets,107.0,Golden State Warriors,120.0,Box Score,,"18,064",
145,"Sun, Nov 7, 2021",9:00p,Charlotte Hornets,106.0,Los Angeles Clippers,120.0,Box Score,,"15,781",
146,"Mon, Nov 8, 2021",7:00p,New York Knicks,103.0,Philadelphia 76ers,96.0,Box Score,,"20,224",
147,"Mon, Nov 8, 2021",8:00p,Brooklyn Nets,95.0,Chicago Bulls,118.0,Box Score,,"19,459",
148,"Mon, Nov 8, 2021",8:00p,Minnesota Timberwolves,118.0,Memphis Grizzlies,125.0,Box Score,OT,"12,416",
149,"Mon, Nov 8, 2021",8:30p,New Orleans Pelicans,92.0,Dallas Mavericks,108.0,Box Score,,"19,231",
150,"Mon, Nov 8, 2021",9:00p,Miami Heat,96.0,Denver Nuggets,113.0,Box Score,,"15,577",
151,"Mon, Nov 8, 2021",10:00p,Atlanta Hawks,113.0,Golden State Warriors,127.0,Box Score,,"18,064",
152,"Mon, Nov 8, 2021",10:00p,Phoenix Suns,109.0,Sacramento Kings,104.0,Box Score,,"13,566",
153,"Mon, Nov 8, 2021",10:30p,Charlotte Hornets,123.0,Los Angeles Lakers,126.0,Box Score,OT,"18,997",
154,"Tue, Nov 9, 2021",7:30p,Milwaukee Bucks,118.0,Philadelphia 76ers,109.0,Box Score,,"20,029",
155,"Tue, Nov 9, 2021",9:00p,Atlanta Hawks,98.0,Utah Jazz,110.0,Box Score,,"18,306",
156,"Tue, Nov 9, 2021",10:00p,Portland Trail Blazers,109.0,Los Angeles Clippers,117.0,Box Score,,"14,131",
157,"Wed, Nov 10, 2021",7:00p,Washington Wizards,97.0,Cleveland Cavaliers,94.0,Box Score,,"18,056",
158,"Wed, Nov 10, 2021",7:00p,Brooklyn Nets,123.0,Orlando Magic,90.0,Box Score,,"13,882",
159,"Wed, Nov 10, 2021",7:30p,Toronto Raptors,88.0,Boston Celtics,104.0,Box Score,,"19,156",
160,"Wed, Nov 10, 2021",7:30p,Detroit Pistons,112.0,Houston Rockets,104.0,Box Score,,"15,350",
161,"Wed, Nov 10, 2021",7:30p,Milwaukee Bucks,112.0,New York Knicks,100.0,Box Score,,"18,027",
162,"Wed, Nov 10, 2021",8:00p,Dallas Mavericks,107.0,Chicago Bulls,117.0,Box Score,,"20,910",
163,"Wed, Nov 10, 2021",8:00p,Charlotte Hornets,118.0,Memphis Grizzlies,108.0,Box Score,,"13,880",
164,"Wed, Nov 10, 2021",8:00p,Oklahoma City Thunder,108.0,New Orleans Pelicans,100.0,Box Score,,"15,355",
165,"Wed, Nov 10, 2021",8:30p,Sacramento Kings,117.0,San Antonio Spurs,136.0,Box Score,,"15,065",
166,"Wed, Nov 10, 2021",9:00p,Indiana Pacers,98.0,Denver Nuggets,101.0,Box Score,,"15,232",
167,"Wed, Nov 10, 2021",9:00p,Portland Trail Blazers,109.0,Phoenix Suns,119.0,Box Score,,"15,672",
168,"Wed, Nov 10, 2021",10:00p,Minnesota Timberwolves,110.0,Golden State Warriors,123.0,Box Score,,"18,064",
169,"Wed, Nov 10, 2021",10:00p,Miami Heat,117.0,Los Angeles Lakers,120.0,Box Score,OT,"18,997",
170,"Thu, Nov 11, 2021",7:00p,Toronto Raptors,,Philadelphia 76ers,,,,,
171,"Thu, Nov 11, 2021",9:00p,Indiana Pacers,,Utah Jazz,,,,,
172,"Thu, Nov 11, 2021",10:30p,Miami Heat,,Los Angeles Clippers,,,,,
173,"Fri, Nov 12, 2021",7:00p,New York Knicks,,Charlotte Hornets,,,,,
174,"Fri, Nov 12, 2021",7:30p,Milwaukee Bucks,,Boston Celtics,,,,,
175,"Fri, Nov 12, 2021",7:30p,Detroit Pistons,,Cleveland Cavaliers,,,,,
176,"Fri, Nov 12, 2021",8:00p,Portland Trail Blazers,,Houston Rockets,,,,,
177,"Fri, Nov 12, 2021",8:00p,Phoenix Suns,,Memphis Grizzlies,,,,,
178,"Fri, Nov 12, 2021",8:00p,Brooklyn Nets,,New Orleans Pelicans,,,,,
179,"Fri, Nov 12, 2021",8:00p,Sacramento Kings,,Oklahoma City Thunder,,,,,
180,"Fri, Nov 12, 2021",8:30p,Dallas Mavericks,,San Antonio Spurs,,,,,
181,"Fri, Nov 12, 2021",9:00p,Atlanta Hawks,,Denver Nuggets,,,,,
182,"Fri, Nov 12, 2021",10:00p,Chicago Bulls,,Golden State Warriors,,,,,
183,"Fri, Nov 12, 2021",10:30p,Minnesota Timberwolves,,Los Angeles Lakers,,,,,
184,"Sat, Nov 13, 2021",5:00p,Miami Heat,,Utah Jazz,,,,,
185,"Sat, Nov 13, 2021",7:00p,Philadelphia 76ers,,Indiana Pacers,,,,,
186,"Sat, Nov 13, 2021",7:00p,Memphis Grizzlies,,New Orleans Pelicans,,,,,
187,"Sat, Nov 13, 2021",7:00p,Washington Wizards,,Orlando Magic,,,,,
188,"Sat, Nov 13, 2021",7:30p,Detroit Pistons,,Toronto Raptors,,,,,
189,"Sat, Nov 13, 2021",8:00p,Boston Celtics,,Cleveland Cavaliers,,,,,
190,"Sat, Nov 13, 2021",10:30p,Minnesota Timberwolves,,Los Angeles Clippers,,,,,
191,"Sun, Nov 14, 2021",3:30p,San Antonio Spurs,,Los Angeles Lakers,,,,,
192,"Sun, Nov 14, 2021",6:00p,Milwaukee Bucks,,Atlanta Hawks,,,,,
193,"Sun, Nov 14, 2021",7:00p,Golden State Warriors,,Charlotte Hornets,,,,,
194,"Sun, Nov 14, 2021",7:00p,Phoenix Suns,,Houston Rockets,,,,,
195,"Sun, Nov 14, 2021",7:00p,Brooklyn Nets,,Oklahoma City Thunder,,,,,
196,"Sun, Nov 14, 2021",8:00p,Portland Trail Blazers,,Denver Nuggets,,,,,
197,"Sun, Nov 14, 2021",9:30p,Chicago Bulls,,Los Angeles Clippers,,,,,
198,"Mon, Nov 15, 2021",7:00p,Boston Celtics,,Cleveland Cavaliers,,,,,
199,"Mon, Nov 15, 2021",7:00p,Sacramento Kings,,Detroit Pistons,,,,,
200,"Mon, Nov 15, 2021",7:00p,New Orleans Pelicans,,Washington Wizards,,,,,
201,"Mon, Nov 15, 2021",7:30p,Orlando Magic,,Atlanta Hawks,,,,,
202,"Mon, Nov 15, 2021",7:30p,Indiana Pacers,,New York Knicks,,,,,
203,"Mon, Nov 15, 2021",8:00p,Denver Nuggets,,Dallas Mavericks,,,,,
204,"Mon, Nov 15, 2021",8:00p,Houston Rockets,,Memphis Grizzlies,,,,,
205,"Mon, Nov 15, 2021",8:00p,Phoenix Suns,,Minnesota Timberwolves,,,,,
206,"Mon, Nov 15, 2021",8:00p,Miami Heat,,Oklahoma City Thunder,,,,,
207,"Mon, Nov 15, 2021",10:00p,Toronto Raptors,,Portland Trail Blazers,,,,,
208,"Mon, Nov 15, 2021",10:30p,Chicago Bulls,,Los Angeles Lakers,,,,,
209,"Tue, Nov 16, 2021",7:30p,Golden State Warriors,,Brooklyn Nets,,,,,
210,"Tue, Nov 16, 2021",10:00p,Philadelphia 76ers,,Utah Jazz,,,,,
211,"Tue, Nov 16, 2021",10:30p,San Antonio Spurs,,Los Angeles Clippers,,,,,
212,"Wed, Nov 17, 2021",7:00p,Washington Wizards,,Charlotte Hornets,,,,,
213,"Wed, Nov 17, 2021",7:00p,Indiana Pacers,,Detroit Pistons,,,,,
214,"Wed, Nov 17, 2021",7:30p,Boston Celtics,,Atlanta Hawks,,,,,
215,"Wed, Nov 17, 2021",7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,,
216,"Wed, Nov 17, 2021",7:30p,New Orleans Pelicans,,Miami Heat,,,,,
217,"Wed, Nov 17, 2021",7:30p,Los Angeles Lakers,,Milwaukee Bucks,,,,,
218,"Wed, Nov 17, 2021",7:30p,Orlando Magic,,New York Knicks,,,,,
219,"Wed, Nov 17, 2021",8:00p,Sacramento Kings,,Minnesota Timberwolves,,,,,
220,"Wed, Nov 17, 2021",8:00p,Houston Rockets,,Oklahoma City Thunder,,,,,
221,"Wed, Nov 17, 2021",10:00p,Dallas Mavericks,,Phoenix Suns,,,,,
222,"Wed, Nov 17, 2021",10:00p,Chicago Bulls,,Portland Trail Blazers,,,,,
223,"Thu, Nov 18, 2021",7:30p,Golden State Warriors,,Cleveland Cavaliers,,,,,
224,"Thu, Nov 18, 2021",7:30p,Washington Wizards,,Miami Heat,,,,,
225,"Thu, Nov 18, 2021",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,
226,"Thu, Nov 18, 2021",8:00p,San Antonio Spurs,,Minnesota Timberwolves,,,,,
227,"Thu, Nov 18, 2021",9:00p,Philadelphia 76ers,,Denver Nuggets,,,,,
228,"Thu, Nov 18, 2021",9:00p,Toronto Raptors,,Utah Jazz,,,,,
229,"Fri, Nov 19, 2021",7:00p,Indiana Pacers,,Charlotte Hornets,,,,,
230,"Fri, Nov 19, 2021",7:00p,Golden State Warriors,,Detroit Pistons,,,,,
231,"Fri, Nov 19, 2021",7:30p,Los Angeles Lakers,,Boston Celtics,,,,,
232,"Fri, Nov 19, 2021",7:30p,Orlando Magic,,Brooklyn Nets,,,,,
233,"Fri, Nov 19, 2021",8:00p,Oklahoma City Thunder,,Milwaukee Bucks,,,,,
234,"Fri, Nov 19, 2021",8:00p,Los Angeles Clippers,,New Orleans Pelicans,,,,,
235,"Fri, Nov 19, 2021",9:00p,Chicago Bulls,,Denver Nuggets,,,,,
236,"Fri, Nov 19, 2021",10:00p,Dallas Mavericks,,Phoenix Suns,,,,,
237,"Fri, Nov 19, 2021",10:00p,Toronto Raptors,,Sacramento Kings,,,,,
238,"Sat, Nov 20, 2021",5:00p,Houston Rockets,,New York Knicks,,,,,
239,"Sat, Nov 20, 2021",7:00p,New Orleans Pelicans,,Indiana Pacers,,,,,
240,"Sat, Nov 20, 2021",7:00p,Miami Heat,,Washington Wizards,,,,,
241,"Sat, Nov 20, 2021",7:30p,Charlotte Hornets,,Atlanta Hawks,,,,,
242,"Sat, Nov 20, 2021",7:30p,Oklahoma City Thunder,,Boston Celtics,,,,,
243,"Sat, Nov 20, 2021",8:00p,Orlando Magic,,Milwaukee Bucks,,,,,
